"","FULLID","MODEL","CODE","INST","LIBVER","CALCVAL","CALCERR"
"2903","MIX-MISC-THERM-003-022",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00381,0.00043
"2904","MIX-MISC-THERM-003-022",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00351,0.00051
"2905","MIX-MISC-THERM-003-024",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00386,0.00051
"2906","MIX-MISC-THERM-003-024",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00342,0.00051
"2907","MIX-MISC-THERM-003-025",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00343,0.00048
"2908","MIX-MISC-THERM-003-025",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00447,0.00044
"2909","MIX-MISC-THERM-003-026",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00265,0.00044
"2910","MIX-MISC-THERM-003-026",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00206,0.00054
"2911","MIX-MISC-THERM-003-027",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00378,0.00047
"2912","MIX-MISC-THERM-003-027",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00448,0.00046
"2913","MIX-MISC-THERM-003-028",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00432,0.00038
"2914","MIX-MISC-THERM-003-028",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00436,0.00049
"2915","MIX-MISC-THERM-003-029",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.0027,0.00045
"2916","MIX-MISC-THERM-003-029",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00357,0.00046
"2917","MIX-MISC-THERM-004-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99315,4e-04
"2918","MIX-MISC-THERM-004-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99128,0.00048
"2919","MIX-MISC-THERM-004-002",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99072,0.00046
"2920","MIX-MISC-THERM-004-002",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99227,5e-04
"2921","MIX-MISC-THERM-004-003",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.98967,0.00047
"2922","MIX-MISC-THERM-004-003",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99119,0.00052
"2923","MIX-MISC-THERM-004-004",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.983,0.00038
"2924","MIX-MISC-THERM-004-004",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.98903,0.00038
"2925","MIX-MISC-THERM-004-005",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.98427,0.00042
"2926","MIX-MISC-THERM-004-005",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99153,4e-04
"2927","MIX-MISC-THERM-004-006",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.98241,0.00038
"2928","MIX-MISC-THERM-004-006",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.98864,0.00042
"2929","MIX-SOL-THERM-001-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99271,0.00046
"2930","MIX-SOL-THERM-001-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99138,4e-04
"2931","MIX-SOL-THERM-001-002",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99285,0.00045
"2932","MIX-SOL-THERM-001-002",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99117,0.00046
"2933","MIX-SOL-THERM-001-003",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.98843,0.00048
"2934","MIX-SOL-THERM-001-003",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.98723,0.00044
"2935","MIX-SOL-THERM-001-004",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99177,0.00051
"2936","MIX-SOL-THERM-001-004",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99157,0.00038
"2937","MIX-SOL-THERM-001-005",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99558,0.00044
"2938","MIX-SOL-THERM-001-005",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99431,0.00045
"2939","MIX-SOL-THERM-001-006",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99633,0.00041
"2940","MIX-SOL-THERM-001-006",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99517,0.00047
"2941","MIX-SOL-THERM-001-007",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99873,0.00049
"2942","MIX-SOL-THERM-001-007",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99744,0.00046
"2943","MIX-SOL-THERM-001-008",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99571,5e-04
"2944","MIX-SOL-THERM-001-008",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99531,0.00048
"2945","MIX-SOL-THERM-001-009",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99553,0.00049
"2946","MIX-SOL-THERM-001-009",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99424,0.00047
"2947","MIX-SOL-THERM-001-010",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99571,0.00038
"2948","MIX-SOL-THERM-001-010",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99412,0.00046
"2949","MIX-SOL-THERM-001-011",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00127,0.00046
"2950","MIX-SOL-THERM-001-011",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00082,0.00044
"2951","MIX-SOL-THERM-001-012",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00363,0.00043
"2952","MIX-SOL-THERM-001-012",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00124,0.00047
"2953","MIX-SOL-THERM-001-013",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.9924,0.00041
"2954","MIX-SOL-THERM-001-013",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99193,4e-04
"2955","MIX-SOL-THERM-002-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99562,0.00016
"2956","MIX-SOL-THERM-002-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99632,0.00017
"2957","MIX-SOL-THERM-002-002",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99566,0.00017
"2958","MIX-SOL-THERM-002-002",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99652,0.00016
"2959","MIX-SOL-THERM-002-003",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99582,0.00017
"2960","MIX-SOL-THERM-002-003",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99657,0.00016
"2961","MIX-SOL-THERM-004-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99097,0.00045
"2962","MIX-SOL-THERM-004-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.993,0.00053
"2963","MIX-SOL-THERM-004-002",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99167,0.00049
"2964","MIX-SOL-THERM-004-002",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99146,0.00041
"2965","MIX-SOL-THERM-004-003",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99088,0.00047
"2966","MIX-SOL-THERM-004-003",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99335,0.00044
"2967","MIX-SOL-THERM-004-004",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99601,5e-04
"2968","MIX-SOL-THERM-004-004",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99584,0.00054
"2969","MIX-SOL-THERM-004-005",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99312,0.00046
"2970","MIX-SOL-THERM-004-005",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99152,0.00044
"2971","MIX-SOL-THERM-004-006",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99273,0.00054
"2972","MIX-SOL-THERM-004-006",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99261,0.00056
"2973","MIX-SOL-THERM-004-007",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99421,0.00044
"2974","MIX-SOL-THERM-004-007",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99477,0.00053
"2975","MIX-SOL-THERM-004-008",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99407,0.00044
"2976","MIX-SOL-THERM-004-008",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99333,0.00049
"2977","MIX-SOL-THERM-004-009",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99632,0.00046
"2978","MIX-SOL-THERM-004-009",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99575,5e-04
"2979","MIX-SOL-THERM-005-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.98771,0.00047
"2980","MIX-SOL-THERM-005-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.98926,0.00048
"2981","MIX-SOL-THERM-005-002",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99509,0.00037
"2982","MIX-SOL-THERM-005-002",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99424,0.00042
"2983","MIX-SOL-THERM-005-003",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99921,0.00046
"2984","MIX-SOL-THERM-005-003",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99533,0.00045
"2985","MIX-SOL-THERM-005-004",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99618,0.00041
"2986","MIX-SOL-THERM-005-004",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99428,0.00053
"2987","MIX-SOL-THERM-005-005",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.98434,0.00043
"2988","MIX-SOL-THERM-005-005",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.98484,5e-04
"2989","MIX-SOL-THERM-005-006",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.98607,0.00052
"2990","MIX-SOL-THERM-005-006",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.98597,0.00047
"2991","MIX-SOL-THERM-005-007",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99609,5e-04
"2992","MIX-SOL-THERM-005-007",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99388,0.00045
"2993","MIX-SOL-THERM-007-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99137,0.00047
"2994","MIX-SOL-THERM-007-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99134,0.00048
"2995","MIX-SOL-THERM-007-002",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.9871,0.00043
"2996","MIX-SOL-THERM-007-002",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.98843,0.00043
"2997","MIX-SOL-THERM-007-003",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99517,0.00039
"2998","MIX-SOL-THERM-007-003",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99823,0.00047
"2999","MIX-SOL-THERM-007-004",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99447,0.00036
"3000","MIX-SOL-THERM-007-004",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99864,4e-04
"3001","MIX-SOL-THERM-007-005",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99305,0.00041
"3002","MIX-SOL-THERM-007-005",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99704,0.00046
"3003","MIX-SOL-THERM-007-006",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99235,0.00039
"3004","MIX-SOL-THERM-007-006",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99729,0.00036
"3005","MIX-SOL-THERM-007-007",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.98873,4e-04
"3006","MIX-SOL-THERM-007-007",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99405,0.00043
"3007","MIX-SOL-THERM-008-001","Second Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99422,0.00039
"3008","MIX-SOL-THERM-008-001","Second Model","MCNP.6.1.1","NRG","JEFF-3.3",0.99772,0.00044
"3009","MIX-SOL-THERM-008-002","Second Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00013,0.00041
"3010","MIX-SOL-THERM-008-002","Second Model","MCNP.6.1.1","NRG","JEFF-3.3",1.00276,0.00048
"3011","MIX-SOL-THERM-008-003","Second Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99561,0.00041
"3012","MIX-SOL-THERM-008-003","Second Model","MCNP.6.1.1","NRG","JEFF-3.3",0.99817,4e-04
"3013","MIX-SOL-THERM-008-004","Second Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99423,0.00044
"3014","MIX-SOL-THERM-008-004","Second Model","MCNP.6.1.1","NRG","JEFF-3.3",0.99614,4e-04
"3015","MIX-SOL-THERM-008-005","Second Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99575,0.00038
"3016","MIX-SOL-THERM-008-005","Second Model","MCNP.6.1.1","NRG","JEFF-3.3",0.99854,0.00045
"3017","MIX-SOL-THERM-008-006","Second Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99448,0.00038
"3018","MIX-SOL-THERM-008-006","Second Model","MCNP.6.1.1","NRG","JEFF-3.3",0.9976,0.00047
"3019","MIX-SOL-THERM-008-007","Second Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99253,0.00045
"3020","MIX-SOL-THERM-008-007","Second Model","MCNP.6.1.1","NRG","JEFF-3.3",0.99565,0.00042
"3021","MIX-SOL-THERM-008-008","Second Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99473,0.00036
"3022","MIX-SOL-THERM-008-008","Second Model","MCNP.6.1.1","NRG","JEFF-3.3",0.99785,0.00049
"3023","PU-COMP-FAST-001-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02403,0.00038
"3024","PU-COMP-FAST-001-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.02597,0.00036
"3025","PU-COMP-FAST-002-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02822,0.00043
"3026","PU-COMP-FAST-002-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.03165,0.00046
"3027","PU-COMP-FAST-002-002",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02625,0.00041
"3028","PU-COMP-FAST-002-002",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.02961,0.00046
"3029","PU-COMP-FAST-002-003",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02191,0.00049
"3030","PU-COMP-FAST-002-003",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.02555,0.00046
"3031","PU-COMP-FAST-002-004",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01625,0.00046
"3032","PU-COMP-FAST-002-004",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01914,0.00041
"3033","PU-COMP-FAST-002-005",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01219,0.00041
"3034","PU-COMP-FAST-002-005",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01516,4e-04
"3035","PU-COMP-INTER-001-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00726,0.00033
"3036","PU-COMP-INTER-001-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99832,3e-04
"3037","PU-COMP-MIXED-002-006",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02662,0.00049
"3038","PU-COMP-MIXED-002-006",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.02805,0.00044
"3039","PU-COMP-MIXED-002-007",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02402,0.00047
"3040","PU-COMP-MIXED-002-007",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.0266,0.00044
"3041","PU-COMP-MIXED-002-008",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02317,0.00055
"3042","PU-COMP-MIXED-002-008",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.02508,0.00045
"3043","PU-COMP-MIXED-002-009",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02296,0.00044
"3044","PU-COMP-MIXED-002-009",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.02578,0.00043
"3045","PU-COMP-MIXED-002-019",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01185,0.00053
"3046","PU-COMP-MIXED-002-019",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01566,0.00053
"3047","PU-COMP-MIXED-002-020",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01254,5e-04
"3048","PU-COMP-MIXED-002-020",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01735,0.00051
"3049","PU-COMP-MIXED-002-021",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01388,0.00039
"3050","PU-COMP-MIXED-002-021",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01816,0.00043
"3051","PU-COMP-MIXED-002-022",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01703,5e-04
"3052","PU-COMP-MIXED-002-022",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.02081,0.00045
"3053","PU-COMP-THERM-002-010",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.03239,0.00049
"3054","PU-COMP-THERM-002-010",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.03696,5e-04
"3055","PU-COMP-THERM-002-011",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.03044,0.00045
"3056","PU-COMP-THERM-002-011",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.03471,0.00044
"3057","PU-COMP-THERM-002-012",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.0316,5e-04
"3058","PU-COMP-THERM-002-012",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.0355,0.00048
"3059","PU-COMP-THERM-002-013",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02923,0.00057
"3060","PU-COMP-THERM-002-013",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.03356,5e-04
"3061","PU-COMP-THERM-002-014",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.03336,0.00054
"3062","PU-COMP-THERM-002-014",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.03767,0.00055
"3063","PU-COMP-THERM-002-015",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.03084,0.00058
"3064","PU-COMP-THERM-002-015",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.03492,0.00045
"3065","PU-COMP-THERM-002-016",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.02664,0.00045
"3066","PU-COMP-THERM-002-016",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.03154,0.00047
"3067","PU-COMP-THERM-002-017",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00411,0.00042
"3068","PU-COMP-THERM-002-017",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00816,0.00043
"3069","PU-COMP-THERM-002-018",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01371,5e-04
"3070","PU-COMP-THERM-002-018",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01741,0.00048
"3071","PU-COMP-THERM-002-023",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00647,0.00051
"3072","PU-COMP-THERM-002-023",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00965,0.00049
"3073","PU-COMP-THERM-002-024",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00932,0.00051
"3074","PU-COMP-THERM-002-024",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.0101,0.00042
"3075","PU-COMP-THERM-002-025",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.0073,0.00047
"3076","PU-COMP-THERM-002-025",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00998,0.00052
"3077","PU-COMP-THERM-002-026",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.0094,5e-04
"3078","PU-COMP-THERM-002-026",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01263,5e-04
"3079","PU-COMP-THERM-002-027",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01014,0.00049
"3080","PU-COMP-THERM-002-027",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01119,0.00052
"3081","PU-COMP-THERM-002-028",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01067,0.00045
"3082","PU-COMP-THERM-002-028",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01229,0.00044
"3083","PU-COMP-THERM-002-029",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.01128,0.00044
"3084","PU-COMP-THERM-002-029",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.01355,0.00048
"3085","PU-MET-FAST-001-001","Simplified Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00064,0.00019
"3086","PU-MET-FAST-001-001","Simplified Model","MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00064,0.00019
"3087","PU-MET-FAST-001-001","Simplified Model","MCNP.6.1.1","NRG","JEFF-3.3",1.00014,0.00019
"3088","PU-MET-FAST-001-001","Simplified Model","MCNP.6.1.1","NRG","JEFF-3.3",1.00014,0.00019
"3089","PU-MET-FAST-002-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00154,0.00033
"3090","PU-MET-FAST-002-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00084,0.00034
"3091","PU-MET-FAST-003-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00189,0.00035
"3092","PU-MET-FAST-003-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00159,0.00029
"3093","PU-MET-FAST-003-002",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99583,0.00037
"3094","PU-MET-FAST-003-002",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99605,0.00036
"3095","PU-MET-FAST-003-003",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99609,0.00031
"3096","PU-MET-FAST-003-003",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99665,0.00036
"3097","PU-MET-FAST-003-004",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99702,0.00033
"3098","PU-MET-FAST-003-004",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99804,0.00038
"3099","PU-MET-FAST-003-005",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99884,0.00032
"3100","PU-MET-FAST-003-005",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99913,0.00033
"3101","PU-MET-FAST-004-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99753,0.00039
"3102","PU-MET-FAST-004-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99882,0.00038
"3103","PU-MET-FAST-004-002",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99759,0.00031
"3104","PU-MET-FAST-004-002",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99893,0.00034
"3105","PU-MET-FAST-004-003",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99791,0.00032
"3106","PU-MET-FAST-004-003",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99828,0.00036
"3107","PU-MET-FAST-004-004",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99728,0.00032
"3108","PU-MET-FAST-004-004",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99805,0.00039
"3109","PU-MET-FAST-004-005",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99786,4e-04
"3110","PU-MET-FAST-004-005",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99886,0.00032
"3111","PU-MET-FAST-004-006",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99645,0.00035
"3112","PU-MET-FAST-004-006",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99822,0.00034
"3113","PU-MET-FAST-004-007",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99648,0.00037
"3114","PU-MET-FAST-004-007",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99704,0.00034
"3115","PU-MET-FAST-004-008",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99703,0.00036
"3116","PU-MET-FAST-004-008",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.9984,0.00031
"3117","PU-MET-FAST-004-009",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99517,0.00038
"3118","PU-MET-FAST-004-009",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99555,0.00035
"3119","PU-MET-FAST-005-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99985,0.00021
"3120","PU-MET-FAST-005-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.0013,2e-04
"3121","PU-MET-FAST-006-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99926,0.00022
"3122","PU-MET-FAST-006-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00343,0.00023
"3123","PU-MET-FAST-008-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99776,1e-04
"3124","PU-MET-FAST-008-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99709,1e-04
"3125","PU-MET-FAST-009-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00497,0.00033
"3126","PU-MET-FAST-009-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00442,0.00032
"3127","PU-MET-FAST-010-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.99772,0.00035
"3128","PU-MET-FAST-010-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.99975,0.00034
"3129","PU-MET-FAST-011-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00118,4e-04
"3130","PU-MET-FAST-011-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",0.9997,0.00037
"3131","PU-MET-FAST-012-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00146,0.00043
"3132","PU-MET-FAST-012-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00665,0.00044
"3133","PU-MET-FAST-013-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",1.00281,0.00044
"3134","PU-MET-FAST-013-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.0091,0.00043
"3135","PU-MET-FAST-014-001",NA,"MCNP.6.1.1","NRG","ENDFB-VIII.b4",0.9989,0.00035
"3136","PU-MET-FAST-014-001",NA,"MCNP.6.1.1","NRG","JEFF-3.3",1.00318,0.00037
