"","FULLID","MODEL","EXPVAL","EXPERR","CASE","EALF","AFGE","FISSG1","FISSG2","FISSG3","CAPG1","CAPG2","CAPG3","AM241WPCT","AM243WPCT","PU238WPCT","PU239WPCT","PU240WPCT","PU241WPCT","PU242WPCT","U232WPCT","U233WPCT","U234WPCT","U235WPCT","U236WPCT","U238WPCT","PU_UPURATIO","MOD_COOLANT","MODRATIO_TYPE","MODRATIO","MODTOFUELRATIO","MODTOFISSRATIO","FISS","FORM","SPEC","CASETYPE"
"2239","PU-SOL-THERM-024-018",NA,1,0.0051,"PU-SOL-THERM-024",0.0908,0.175,0.938,0.055,0.007,0.726,0.256,0.018,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2240","PU-SOL-THERM-024-019",NA,1,0.0051,"PU-SOL-THERM-024",0.0906,0.174,0.938,0.054,0.008,0.726,0.256,0.018,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2241","PU-SOL-THERM-024-020",NA,1,0.0051,"PU-SOL-THERM-024",0.0904,0.174,0.938,0.054,0.008,0.727,0.255,0.018,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2242","PU-SOL-THERM-024-021",NA,1,0.0051,"PU-SOL-THERM-024",0.0901,0.173,0.939,0.054,0.007,0.728,0.254,0.018,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2243","PU-SOL-THERM-024-022",NA,1,0.0051,"PU-SOL-THERM-024",0.0899,0.173,0.939,0.054,0.007,0.728,0.254,0.018,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2244","PU-SOL-THERM-024-023",NA,1,0.0051,"PU-SOL-THERM-024",0.0897,0.172,0.939,0.054,0.007,0.729,0.254,0.017,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2245","PU-SOL-THERM-025-001",NA,1,0.0039,"PU-SOL-THERM-025",0.0792,0.143,0.95,0.044,0.006,0.849,0.133,0.018,0,NA,1e-04,0.9506,0.0467,0.0025,1e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,424.3359,445.1115,"PU","SOL","THERM","PU-SOL-THERM"
"2246","PU-SOL-THERM-025-002",NA,1,0.0039,"PU-SOL-THERM-025",0.0792,0.143,0.95,0.044,0.006,0.848,0.133,0.019,0,NA,1e-04,0.9506,0.0467,0.0025,1e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,424.3359,445.1115,"PU","SOL","THERM","PU-SOL-THERM"
"2247","PU-SOL-THERM-025-003",NA,1,0.0039,"PU-SOL-THERM-025",0.0795,0.144,0.95,0.045,0.005,0.848,0.133,0.019,0,NA,1e-04,0.9506,0.0467,0.0025,1e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,424.3359,445.1115,"PU","SOL","THERM","PU-SOL-THERM"
"2248","PU-SOL-THERM-025-004",NA,1,0.0039,"PU-SOL-THERM-025",0.0803,0.146,0.949,0.045,0.006,0.847,0.134,0.019,0,NA,1e-04,0.9506,0.0467,0.0025,1e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,424.3359,445.1115,"PU","SOL","THERM","PU-SOL-THERM"
"2249","PU-SOL-THERM-025-005",NA,1,0.0039,"PU-SOL-THERM-025",0.0805,0.146,0.949,0.045,0.006,0.846,0.135,0.019,0,NA,1e-04,0.9506,0.0467,0.0025,1e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,424.3359,445.1115,"PU","SOL","THERM","PU-SOL-THERM"
"2250","PU-SOL-THERM-025-006",NA,1,0.0039,"PU-SOL-THERM-025",0.0809,0.147,0.949,0.045,0.006,0.845,0.136,0.019,0,NA,1e-04,0.9506,0.0467,0.0025,1e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,424.3359,445.1115,"PU","SOL","THERM","PU-SOL-THERM"
"2251","PU-SOL-THERM-025-007",NA,1,0.0038,"PU-SOL-THERM-025",0.0843,0.159,0.943,0.05,0.007,0.741,0.242,0.017,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2252","PU-SOL-THERM-025-008",NA,1,0.0038,"PU-SOL-THERM-025",0.0844,0.159,0.943,0.05,0.007,0.741,0.242,0.017,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2253","PU-SOL-THERM-025-009",NA,1,0.0038,"PU-SOL-THERM-025",0.0845,0.159,0.943,0.05,0.007,0.742,0.241,0.017,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2254","PU-SOL-THERM-025-010",NA,1,0.0038,"PU-SOL-THERM-025",0.0846,0.159,0.943,0.051,0.006,0.742,0.241,0.017,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2255","PU-SOL-THERM-025-011",NA,1,0.0038,"PU-SOL-THERM-025",0.085,0.16,0.942,0.051,0.007,0.74,0.243,0.017,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2256","PU-SOL-THERM-025-012",NA,1,0.0038,"PU-SOL-THERM-025",0.0856,0.162,0.942,0.051,0.007,0.739,0.244,0.017,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2257","PU-SOL-THERM-025-013",NA,1,0.0038,"PU-SOL-THERM-025",0.086,0.163,0.942,0.052,0.006,0.737,0.245,0.018,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,367.2482,457.4045,"PU","SOL","THERM","PU-SOL-THERM"
"2258","PU-SOL-THERM-025-014",NA,1,0.004,"PU-SOL-THERM-025",0.196,0.342,0.873,0.111,0.016,0.611,0.367,0.022,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,143.8757,179.1946,"PU","SOL","THERM","PU-SOL-THERM"
"2259","PU-SOL-THERM-025-015",NA,1,0.004,"PU-SOL-THERM-025",0.197,0.343,0.873,0.111,0.016,0.612,0.367,0.021,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,143.8757,179.1946,"PU","SOL","THERM","PU-SOL-THERM"
"2260","PU-SOL-THERM-025-016",NA,1,0.004,"PU-SOL-THERM-025",0.197,0.343,0.872,0.111,0.017,0.61,0.368,0.022,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,143.8757,179.1946,"PU","SOL","THERM","PU-SOL-THERM"
"2261","PU-SOL-THERM-025-017",NA,1,0.004,"PU-SOL-THERM-025",0.197,0.345,0.872,0.112,0.016,0.61,0.369,0.021,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,143.8757,179.1946,"PU","SOL","THERM","PU-SOL-THERM"
"2262","PU-SOL-THERM-025-018",NA,1,0.004,"PU-SOL-THERM-025",0.199,0.348,0.871,0.113,0.016,0.607,0.371,0.022,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,143.8757,179.1946,"PU","SOL","THERM","PU-SOL-THERM"
"2263","PU-SOL-THERM-025-019",NA,1,0.004,"PU-SOL-THERM-025",0.201,0.35,0.87,0.113,0.017,0.606,0.372,0.022,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,143.8757,179.1946,"PU","SOL","THERM","PU-SOL-THERM"
"2264","PU-SOL-THERM-025-020",NA,1,0.004,"PU-SOL-THERM-025",0.203,0.351,0.87,0.113,0.017,0.607,0.371,0.022,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,143.8757,179.1946,"PU","SOL","THERM","PU-SOL-THERM"
"2265","PU-SOL-THERM-025-021",NA,1,0.0044,"PU-SOL-THERM-025",0.255,0.421,0.849,0.131,0.02,0.565,0.416,0.019,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,115.7509,152.9177,"PU","SOL","THERM","PU-SOL-THERM"
"2266","PU-SOL-THERM-025-022",NA,1,0.0044,"PU-SOL-THERM-025",0.255,0.421,0.849,0.131,0.02,0.564,0.417,0.019,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,115.7509,152.9177,"PU","SOL","THERM","PU-SOL-THERM"
"2267","PU-SOL-THERM-025-023",NA,1,0.0044,"PU-SOL-THERM-025",0.258,0.424,0.848,0.132,0.02,0.564,0.417,0.019,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,115.7509,152.9177,"PU","SOL","THERM","PU-SOL-THERM"
"2268","PU-SOL-THERM-025-024",NA,1,0.0044,"PU-SOL-THERM-025",0.261,0.429,0.847,0.132,0.021,0.562,0.419,0.019,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,115.7509,152.9177,"PU","SOL","THERM","PU-SOL-THERM"
"2269","PU-SOL-THERM-025-025",NA,1,0.0044,"PU-SOL-THERM-025",0.263,0.431,0.846,0.133,0.021,0.561,0.42,0.019,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,115.7509,152.9177,"PU","SOL","THERM","PU-SOL-THERM"
"2270","PU-SOL-THERM-025-026",NA,1,0.0044,"PU-SOL-THERM-025",0.266,0.434,0.845,0.134,0.021,0.559,0.421,0.02,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,115.7509,152.9177,"PU","SOL","THERM","PU-SOL-THERM"
"2271","PU-SOL-THERM-025-027",NA,1,0.0044,"PU-SOL-THERM-025",0.268,0.437,0.845,0.134,0.021,0.557,0.423,0.02,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,115.7509,152.9177,"PU","SOL","THERM","PU-SOL-THERM"
"2272","PU-SOL-THERM-025-028",NA,1,0.0048,"PU-SOL-THERM-025",0.378,0.582,0.807,0.167,0.026,0.535,0.438,0.027,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,87.4749,108.9483,"PU","SOL","THERM","PU-SOL-THERM"
"2273","PU-SOL-THERM-025-029",NA,1,0.0048,"PU-SOL-THERM-025",0.38,0.584,0.806,0.168,0.026,0.535,0.438,0.027,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,87.4749,108.9483,"PU","SOL","THERM","PU-SOL-THERM"
"2274","PU-SOL-THERM-025-030",NA,1,0.0048,"PU-SOL-THERM-025",0.379,0.583,0.806,0.168,0.026,0.535,0.438,0.027,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,87.4749,108.9483,"PU","SOL","THERM","PU-SOL-THERM"
"2275","PU-SOL-THERM-025-031",NA,1,0.0048,"PU-SOL-THERM-025",0.383,0.587,0.806,0.168,0.026,0.534,0.439,0.027,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,87.4749,108.9483,"PU","SOL","THERM","PU-SOL-THERM"
"2276","PU-SOL-THERM-025-032",NA,1,0.0048,"PU-SOL-THERM-025",0.387,0.592,0.805,0.169,0.026,0.531,0.442,0.027,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,87.4749,108.9483,"PU","SOL","THERM","PU-SOL-THERM"
"2277","PU-SOL-THERM-025-033",NA,1,0.0048,"PU-SOL-THERM-025",0.394,0.6,0.803,0.171,0.026,0.53,0.443,0.027,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,87.4749,108.9483,"PU","SOL","THERM","PU-SOL-THERM"
"2278","PU-SOL-THERM-025-034",NA,1,0.0049,"PU-SOL-THERM-025",0.475,0.703,0.785,0.185,0.03,0.498,0.478,0.024,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,77.6837,102.6274,"PU","SOL","THERM","PU-SOL-THERM"
"2279","PU-SOL-THERM-025-035",NA,1,0.0049,"PU-SOL-THERM-025",0.48,0.708,0.784,0.185,0.031,0.497,0.479,0.024,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,77.6837,102.6274,"PU","SOL","THERM","PU-SOL-THERM"
"2280","PU-SOL-THERM-025-036",NA,1,0.0049,"PU-SOL-THERM-025",0.484,0.712,0.783,0.186,0.031,0.496,0.48,0.024,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,77.6837,102.6274,"PU","SOL","THERM","PU-SOL-THERM"
"2281","PU-SOL-THERM-025-037",NA,1,0.0049,"PU-SOL-THERM-025",0.487,0.716,0.783,0.187,0.03,0.496,0.481,0.023,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,77.6837,102.6274,"PU","SOL","THERM","PU-SOL-THERM"
"2282","PU-SOL-THERM-025-038",NA,1,0.0049,"PU-SOL-THERM-025",0.492,0.722,0.782,0.187,0.031,0.495,0.481,0.024,0.0021,NA,7e-04,0.7182,0.2319,0.0396,0.0097,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,77.6837,102.6274,"PU","SOL","THERM","PU-SOL-THERM"
"2283","PU-SOL-THERM-025-039",NA,1,0.006,"PU-SOL-THERM-025",1.27,1.67,0.673,0.278,0.049,0.426,0.54,0.034,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,44.9129,55.9382,"PU","SOL","THERM","PU-SOL-THERM"
"2284","PU-SOL-THERM-025-040",NA,1,0.006,"PU-SOL-THERM-025",1.28,1.68,0.672,0.279,0.049,0.426,0.54,0.034,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,44.9129,55.9382,"PU","SOL","THERM","PU-SOL-THERM"
"2285","PU-SOL-THERM-025-041",NA,1,0.006,"PU-SOL-THERM-025",1.3,1.7,0.671,0.28,0.049,0.424,0.542,0.034,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,44.9129,55.9382,"PU","SOL","THERM","PU-SOL-THERM"
"2286","PU-SOL-THERM-025-042",NA,1,0.006,"PU-SOL-THERM-025",1.32,1.73,0.669,0.281,0.05,0.423,0.542,0.035,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,44.9129,55.9382,"PU","SOL","THERM","PU-SOL-THERM"
"2287","PU-SOL-THERM-025-043",NA,1,0.006,"PU-SOL-THERM-025",1.34,1.74,0.668,0.282,0.05,0.422,0.544,0.034,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,44.9129,55.9382,"PU","SOL","THERM","PU-SOL-THERM"
"2288","PU-SOL-THERM-025-044",NA,1,0.006,"PU-SOL-THERM-025",1.36,1.76,0.666,0.284,0.05,0.42,0.545,0.035,0.0028,NA,0.0019,0.7592,0.184,0.0453,0.0096,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,44.9129,55.9382,"PU","SOL","THERM","PU-SOL-THERM"
"2289","PU-SOL-THERM-027-001",NA,1,0.001,"PU-SOL-THERM-027",0.26,0.41,0.852,0.129,0.019,0.691,0.283,0.026,7e-04,NA,1e-04,0.9547,0.0423,0.0028,2e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)",NA,NA,0,0,"PU","SOL","THERM","PU-SOL-THERM"
"2290","PU-SOL-THERM-027-009",NA,1,8e-04,"PU-SOL-THERM-027",0.19,0.32,0.882,0.103,0.015,0.731,0.245,0.024,8e-04,NA,1e-04,0.9547,0.0423,0.0028,2e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)",NA,NA,0,0,"PU","SOL","THERM","PU-SOL-THERM"
"2291","PU-SOL-THERM-027-014",NA,1,8e-04,"PU-SOL-THERM-027",0.13,0.24,0.917,0.073,0.01,0.787,0.191,0.022,8e-04,NA,1e-04,0.9547,0.0423,0.0028,2e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)",NA,NA,0,0,"PU","SOL","THERM","PU-SOL-THERM"
"2292","PU-SOL-THERM-027-019",NA,1,8e-04,"PU-SOL-THERM-027",0.1,0.2,0.932,0.06,0.008,0.816,0.164,0.021,8e-04,NA,1e-04,0.9547,0.0423,0.0028,2e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)",NA,NA,0,0,"PU","SOL","THERM","PU-SOL-THERM"
"2293","PU-SOL-THERM-028-001","Detailed Model",1,0.0012,"PU-SOL-THERM-028",0.106,0.21,0.93,0.062,0.008,0.826,0.154,0.021,NA,NA,NA,0.9664,0.0322,0.0014,NA,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,305.5772,315.7019,"PU","SOL","THERM","PU-SOL-THERM"
"2294","PU-SOL-THERM-028-002","Detailed Model",1,0.0012,"PU-SOL-THERM-028",0.0949,0.182,0.937,0.055,0.007,0.841,0.139,0.02,NA,NA,NA,0.9664,0.0322,0.0014,NA,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,351.6485,363.2993,"PU","SOL","THERM","PU-SOL-THERM"
"2295","PU-SOL-THERM-028-003","Detailed Model",1,0.0012,"PU-SOL-THERM-028",0.0853,0.157,0.945,0.049,0.006,0.856,0.124,0.019,NA,NA,NA,0.9664,0.0322,0.0014,NA,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,410.6604,424.2666,"PU","SOL","THERM","PU-SOL-THERM"
"2296","PU-SOL-THERM-028-004","Detailed Model",1,0.0012,"PU-SOL-THERM-028",0.076,0.135,0.952,0.042,0.005,0.873,0.108,0.019,NA,NA,NA,0.9664,0.0322,0.0014,NA,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,494.0943,510.4648,"PU","SOL","THERM","PU-SOL-THERM"
"2297","PU-SOL-THERM-028-005","Detailed Model",1,0.0012,"PU-SOL-THERM-028",0.0716,0.125,0.956,0.039,0.005,0.882,0.1,0.018,NA,NA,NA,0.9664,0.0322,0.0014,NA,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,548.4599,566.632,"PU","SOL","THERM","PU-SOL-THERM"
"2298","PU-SOL-THERM-028-006","Detailed Model",1,0.0012,"PU-SOL-THERM-028",0.0624,0.105,0.965,0.032,0.004,0.903,0.08,0.017,NA,NA,NA,0.9664,0.0322,0.0014,NA,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,717.9238,741.7109,"PU","SOL","THERM","PU-SOL-THERM"
"2299","PU-SOL-THERM-028-007","Detailed Model",1,0.0012,"PU-SOL-THERM-028",0.0972,0.188,0.935,0.057,0.008,0.836,0.144,0.02,NA,NA,NA,0.9664,0.0322,0.0014,NA,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,305.5772,315.7019,"PU","SOL","THERM","PU-SOL-THERM"
"2300","PU-SOL-THERM-028-008","Detailed Model",1,0.0012,"PU-SOL-THERM-028",0.0881,0.165,0.942,0.051,0.007,0.851,0.13,0.019,NA,NA,NA,0.9664,0.0322,0.0014,NA,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,351.6485,363.2993,"PU","SOL","THERM","PU-SOL-THERM"
"2301","PU-SOL-THERM-028-009","Detailed Model",1,0.0012,"PU-SOL-THERM-028",0.0797,0.144,0.949,0.045,0.006,0.865,0.116,0.019,NA,NA,NA,0.9664,0.0322,0.0014,NA,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,410.6604,424.2666,"PU","SOL","THERM","PU-SOL-THERM"
"2302","PU-SOL-THERM-032-001","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.087,0.163,0.943,0.051,0.007,0.786,0.196,0.018,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,398.5753,443.169,"PU","SOL","THERM","PU-SOL-THERM"
"2303","PU-SOL-THERM-032-002","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0821,0.151,0.947,0.047,0.006,0.797,0.186,0.018,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,432.8271,481.2577,"PU","SOL","THERM","PU-SOL-THERM"
"2304","PU-SOL-THERM-032-003","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0756,0.135,0.952,0.042,0.005,0.812,0.17,0.017,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,492.3923,547.4882,"PU","SOL","THERM","PU-SOL-THERM"
"2305","PU-SOL-THERM-032-004","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0707,0.124,0.956,0.039,0.005,0.826,0.157,0.017,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,551.9587,613.7144,"PU","SOL","THERM","PU-SOL-THERM"
"2306","PU-SOL-THERM-032-005","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0662,0.114,0.96,0.035,0.004,0.84,0.144,0.016,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,621.3112,690.8291,"PU","SOL","THERM","PU-SOL-THERM"
"2307","PU-SOL-THERM-032-006","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0619,0.105,0.964,0.032,0.004,0.854,0.13,0.016,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,709.766,789.1807,"PU","SOL","THERM","PU-SOL-THERM"
"2308","PU-SOL-THERM-032-007","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0602,0.101,0.966,0.03,0.004,0.86,0.124,0.015,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,754.1158,838.492,"PU","SOL","THERM","PU-SOL-THERM"
"2309","PU-SOL-THERM-032-008","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0573,0.0927,0.969,0.028,0.003,0.871,0.114,0.015,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,841.9721,936.1794,"PU","SOL","THERM","PU-SOL-THERM"
"2310","PU-SOL-THERM-032-009","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0556,0.0876,0.97,0.026,0.003,0.878,0.107,0.015,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,905.73,1007.0695,"PU","SOL","THERM","PU-SOL-THERM"
"2311","PU-SOL-THERM-032-010","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0541,0.0831,0.972,0.025,0.003,0.884,0.101,0.014,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,966.8978,1075.0817,"PU","SOL","THERM","PU-SOL-THERM"
"2312","PU-SOL-THERM-032-011","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0533,0.0808,0.973,0.024,0.003,0.888,0.098,0.014,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,1007.7443,1120.4981,"PU","SOL","THERM","PU-SOL-THERM"
"2313","PU-SOL-THERM-032-012","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0524,0.0786,0.974,0.024,0.003,0.892,0.094,0.014,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,1051.9225,1169.6201,"PU","SOL","THERM","PU-SOL-THERM"
"2314","PU-SOL-THERM-032-013","Detailed Model",1,0.00193,"PU-SOL-THERM-032",0.0732,0.13,0.954,0.041,0.005,0.819,0.164,0.017,NA,NA,5e-04,0.8862,0.0996,0.0128,9e-04,NA,NA,NA,NA,NA,NA,1,"Water (Light Water)","H/Pu",NA,492.3923,547.4882,"PU","SOL","THERM","PU-SOL-THERM"
